,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
100,36,0.1,0.05501819757386378,32,294.0,0,1.0,0.12244897959183673,0.1
101,36,0.1,0.04196573995809025,32,294.0,0,1.0,0.12244897959183673,0.1
102,36,0.1,0.05709521101644377,32,294.0,0,1.0,0.12244897959183673,0.1
103,36,0.1,0.05256326021282931,32,294.0,0,1.0,0.12244897959183673,0.1
104,36,0.1,0.023056882191185457,32,294.0,0,1.0,0.12244897959183673,0.1
105,36,0.1,0.04418665857692705,32,294.0,0,1.0,0.12244897959183673,0.1
106,36,0.1,0.05786209916177326,32,294.0,0,1.0,0.12244897959183673,0.1
107,36,0.1,0.059546555984692995,32,294.0,0,1.0,0.12244897959183673,0.1
108,36,0.1,0.02293482750139475,32,294.0,0,1.0,0.12244897959183673,0.1
109,36,0.1,0.054567452463664956,32,294.0,0,1.0,0.12244897959183673,0.1
110,36,0.1,0.02411635059555589,32,294.0,0,1.0,0.12244897959183673,0.1
111,36,0.1,0.011517929055803927,32,294.0,0,1.0,0.12244897959183673,0.1
112,36,0.1,0.032558161023057725,32,294.0,0,1.0,0.12244897959183673,0.1
113,36,0.1,0.04837960874857988,32,294.0,0,1.0,0.12244897959183673,0.1
114,36,0.1,0.0380696141717321,32,294.0,0,1.0,0.12244897959183673,0.1
115,36,0.1,0.025573297775356885,32,294.0,0,1.0,0.12244897959183673,0.1
116,36,0.1,0.07567188334916056,32,294.0,0,1.0,0.12244897959183673,0.1
117,36,0.1,0.05260478585294309,32,294.0,0,1.0,0.12244897959183673,0.1
118,36,0.1,0.012640611345049013,32,294.0,0,1.0,0.12244897959183673,0.1
119,36,0.1,0.04647589407267147,32,294.0,0,1.0,0.12244897959183673,0.1
120,36,0.1,0.03543493459848168,32,294.0,0,1.0,0.12244897959183673,0.1
121,36,0.1,0.0003985768929282152,32,294.0,0,1.0,0.12244897959183673,0.1
122,36,0.1,0.02750778158001904,32,294.0,0,1.0,0.12244897959183673,0.1
123,36,0.1,0.01079257291327479,32,294.0,0,1.0,0.12244897959183673,0.1
124,36,0.1,0.04397199621725123,32,294.0,0,1.0,0.12244897959183673,0.1
125,36,0.1,0.03899112923989001,32,294.0,0,1.0,0.12244897959183673,0.1
126,36,0.1,5.2899813585249866e-05,32,294.0,1,1.0,0.12244897959183673,0.1
127,36,0.1,0.052945219798199605,32,294.0,0,1.0,0.12244897959183673,0.1
128,36,0.1,0.10223327454791828,32,294.0,0,1.0,0.12244897959183673,0.1
129,36,0.1,0.04001205399581079,32,294.0,0,1.0,0.12244897959183673,0.1
130,36,0.1,0.02965408241662401,32,294.0,0,1.0,0.12244897959183673,0.1
131,36,0.1,0.05924652387485138,32,294.0,0,1.0,0.12244897959183673,0.1
132,36,0.1,0.04127731344630628,32,294.0,0,1.0,0.12244897959183673,0.1
133,36,0.1,0.060801925244813065,32,294.0,0,1.0,0.12244897959183673,0.1
134,36,0.1,0.021742726698068426,32,294.0,0,1.0,0.12244897959183673,0.1
135,36,0.1,0.0033406022040601557,32,294.0,1,1.0,0.12244897959183673,0.1
136,36,0.1,0.023300278812840303,32,294.0,0,1.0,0.12244897959183673,0.1
137,36,0.1,0.0,32,294.0,0,1.0,0.12244897959183673,0.1
138,36,0.1,0.04965183541527826,32,294.0,0,1.0,0.12244897959183673,0.1
139,36,0.1,0.05405767682272994,32,294.0,0,1.0,0.12244897959183673,0.1
140,36,0.1,0.03336922488032848,32,294.0,0,1.0,0.12244897959183673,0.1
141,36,0.1,0.0,32,294.0,0,1.0,0.12244897959183673,0.1
142,36,0.1,0.05309079885491047,32,294.0,0,1.0,0.12244897959183673,0.1
143,36,0.1,0.013913620882946537,32,294.0,0,1.0,0.12244897959183673,0.1
144,36,0.1,0.06055057148236764,32,294.0,0,1.0,0.12244897959183673,0.1
145,36,0.1,0.05697078214909501,32,294.0,0,1.0,0.12244897959183673,0.1
146,36,0.1,0.012086072218649768,32,294.0,0,1.0,0.12244897959183673,0.1
147,36,0.1,0.052252704756098056,32,294.0,0,1.0,0.12244897959183673,0.1
148,36,0.1,0.06865579438684105,32,294.0,0,1.0,0.12244897959183673,0.1
149,36,0.1,0.0356777496986673,32,294.0,0,1.0,0.12244897959183673,0.1
150,36,0.1,0.04690338228640592,32,294.0,0,1.0,0.12244897959183673,0.1
151,36,0.1,0.05134227658746443,32,294.0,0,1.0,0.12244897959183673,0.1
152,36,0.1,0.07972103613228854,32,294.0,0,1.0,0.12244897959183673,0.1
153,36,0.1,0.04074030532436801,32,294.0,0,1.0,0.12244897959183673,0.1
154,36,0.1,0.0842275671359046,32,294.0,0,1.0,0.12244897959183673,0.1
155,36,0.1,0.03200824934585758,32,294.0,0,1.0,0.12244897959183673,0.1
156,36,0.1,0.03689265211330495,32,294.0,0,1.0,0.12244897959183673,0.1
157,36,0.1,0.03373389129939022,32,294.0,0,1.0,0.12244897959183673,0.1
158,36,0.1,0.0017349036197088497,32,294.0,0,1.0,0.12244897959183673,0.1
159,36,0.1,0.03445662205252917,32,294.0,0,1.0,0.12244897959183673,0.1
160,36,0.1,0.05691797306351121,32,294.0,0,1.0,0.12244897959183673,0.1
161,36,0.1,0.04972792326411041,32,294.0,0,1.0,0.12244897959183673,0.1
162,36,0.1,0.0011459034939554913,32,294.0,0,1.0,0.12244897959183673,0.1
163,36,0.1,0.025471095943744887,32,294.0,0,1.0,0.12244897959183673,0.1
164,36,0.1,0.041128657115251044,32,294.0,0,1.0,0.12244897959183673,0.1
165,36,0.1,0.043233120472672415,32,294.0,0,1.0,0.12244897959183673,0.1
166,36,0.1,0.008295584398350986,32,294.0,0,1.0,0.12244897959183673,0.1
167,36,0.1,0.06771424120403874,32,294.0,0,1.0,0.12244897959183673,0.1
168,36,0.1,0.032166746087031184,32,294.0,0,1.0,0.12244897959183673,0.1
169,36,0.1,0.07639416348363509,32,294.0,0,1.0,0.12244897959183673,0.1
170,36,0.1,0.047202891647684875,32,294.0,0,1.0,0.12244897959183673,0.1
171,36,0.1,0.034361530371997684,32,294.0,0,1.0,0.12244897959183673,0.1
172,36,0.1,0.05828595948982801,32,294.0,0,1.0,0.12244897959183673,0.1
173,36,0.1,0.04235019398831685,32,294.0,0,1.0,0.12244897959183673,0.1
174,36,0.1,0.0232395357123788,32,294.0,0,1.0,0.12244897959183673,0.1
175,36,0.1,0.002289190064850538,32,294.0,0,1.0,0.12244897959183673,0.1
176,36,0.1,0.04895478124316732,32,294.0,0,1.0,0.12244897959183673,0.1
177,36,0.1,0.0010389582031018751,32,294.0,0,1.0,0.12244897959183673,0.1
178,36,0.1,0.052866715086646754,32,294.0,0,1.0,0.12244897959183673,0.1
179,36,0.1,0.023261137163648665,32,294.0,0,1.0,0.12244897959183673,0.1
180,36,0.1,0.04374827483130028,32,294.0,0,1.0,0.12244897959183673,0.1
181,36,0.1,0.08736192635329892,32,294.0,0,1.0,0.12244897959183673,0.1
182,36,0.1,0.06562406931892062,32,294.0,0,1.0,0.12244897959183673,0.1
183,36,0.1,0.03312008468054528,32,294.0,0,1.0,0.12244897959183673,0.1
184,36,0.1,0.06378560265000979,32,294.0,0,1.0,0.12244897959183673,0.1
185,36,0.1,0.05033062522097137,32,294.0,0,1.0,0.12244897959183673,0.1
186,36,0.1,0.04647939828894737,32,294.0,0,1.0,0.12244897959183673,0.1
187,36,0.1,0.03887564949954009,32,294.0,0,1.0,0.12244897959183673,0.1
188,36,0.1,0.04702068533189491,32,294.0,0,1.0,0.12244897959183673,0.1
189,36,0.1,0.012129721433865898,32,294.0,0,1.0,0.12244897959183673,0.1
190,36,0.1,0.03013681202142504,32,294.0,0,1.0,0.12244897959183673,0.1
191,36,0.1,0.06502263944849798,32,294.0,0,1.0,0.12244897959183673,0.1
192,36,0.1,0.051007461983951424,32,294.0,0,1.0,0.12244897959183673,0.1
193,36,0.1,0.039902680509134564,32,294.0,0,1.0,0.12244897959183673,0.1
194,36,0.1,0.08230144886398885,32,294.0,0,1.0,0.12244897959183673,0.1
195,36,0.1,0.03155271351451769,32,294.0,0,1.0,0.12244897959183673,0.1
196,36,0.1,0.07115274666246141,32,294.0,0,1.0,0.12244897959183673,0.1
197,36,0.1,0.050207095139189056,32,294.0,0,1.0,0.12244897959183673,0.1
198,36,0.1,0.0005603282739177762,32,294.0,0,1.0,0.12244897959183673,0.1
199,36,0.1,0.014162986518979515,32,294.0,0,1.0,0.12244897959183673,0.1
200,36,0.2,0.008539790390002827,29,294.0,0,1.0,0.12244897959183673,0.2
201,36,0.2,0.04766785023735984,29,294.0,0,1.0,0.12244897959183673,0.2
202,36,0.2,0.0324675417036282,29,294.0,0,1.0,0.12244897959183673,0.2
203,36,0.2,0.0627498178957005,29,294.0,0,1.0,0.12244897959183673,0.2
204,36,0.2,0.07903983454667629,29,294.0,0,1.0,0.12244897959183673,0.2
205,36,0.2,0.05009908087247966,29,294.0,0,1.0,0.12244897959183673,0.2
206,36,0.2,0.06566804590951669,29,294.0,0,1.0,0.12244897959183673,0.2
207,36,0.2,0.05110675966266906,29,294.0,0,1.0,0.12244897959183673,0.2
208,36,0.2,0.04583947022491128,29,294.0,0,1.0,0.12244897959183673,0.2
209,36,0.2,0.04594484898567591,29,294.0,0,1.0,0.12244897959183673,0.2
210,36,0.2,0.018806295984429816,29,294.0,0,1.0,0.12244897959183673,0.2
211,36,0.2,0.07293238783796147,29,294.0,0,1.0,0.12244897959183673,0.2
212,36,0.2,0.05891221883712591,29,294.0,0,1.0,0.12244897959183673,0.2
213,36,0.2,0.03737605423279958,29,294.0,0,1.0,0.12244897959183673,0.2
214,36,0.2,0.04364999811217746,29,294.0,0,1.0,0.12244897959183673,0.2
215,36,0.2,0.04308672137706748,29,294.0,0,1.0,0.12244897959183673,0.2
216,36,0.2,0.0026276431661440836,29,294.0,0,1.0,0.12244897959183673,0.2
217,36,0.2,0.0014354804811282096,29,294.0,0,1.0,0.12244897959183673,0.2
218,36,0.2,0.057941684299684715,29,294.0,0,1.0,0.12244897959183673,0.2
219,36,0.2,0.03460751834492393,29,294.0,0,1.0,0.12244897959183673,0.2
220,36,0.2,0.037704649406377494,29,294.0,0,1.0,0.12244897959183673,0.2
221,36,0.2,0.0013468179937176084,29,294.0,1,1.0,0.12244897959183673,0.2
222,36,0.2,0.0013925817882365077,29,294.0,1,1.0,0.12244897959183673,0.2
223,36,0.2,0.023859470214745132,29,294.0,0,1.0,0.12244897959183673,0.2
224,36,0.2,0.031115491859591116,29,294.0,0,1.0,0.12244897959183673,0.2
225,36,0.2,0.034389192595519674,29,294.0,0,1.0,0.12244897959183673,0.2
226,36,0.2,0.023053620572322853,29,294.0,0,1.0,0.12244897959183673,0.2
227,36,0.2,0.004739133932527978,29,294.0,0,1.0,0.12244897959183673,0.2
228,36,0.2,0.07535508165297652,29,294.0,0,1.0,0.12244897959183673,0.2
229,36,0.2,0.04257768159693187,29,294.0,0,1.0,0.12244897959183673,0.2
230,36,0.2,0.09524346666802086,29,294.0,0,1.0,0.12244897959183673,0.2
231,36,0.2,0.004218773569070966,29,294.0,0,1.0,0.12244897959183673,0.2
232,36,0.2,0.050647278005897134,29,294.0,0,1.0,0.12244897959183673,0.2
233,36,0.2,0.002731713585305523,29,294.0,0,1.0,0.12244897959183673,0.2
234,36,0.2,0.09206453148788524,29,294.0,0,1.0,0.12244897959183673,0.2
235,36,0.2,0.03344329630263718,29,294.0,0,1.0,0.12244897959183673,0.2
236,36,0.2,0.039002150888290815,29,294.0,0,1.0,0.12244897959183673,0.2
237,36,0.2,0.0029134049219008695,29,294.0,0,1.0,0.12244897959183673,0.2
238,36,0.2,0.004577855586091972,29,294.0,0,1.0,0.12244897959183673,0.2
239,36,0.2,0.00242249836279565,29,294.0,1,1.0,0.12244897959183673,0.2
240,36,0.2,0.04235056829743755,29,294.0,0,1.0,0.12244897959183673,0.2
241,36,0.2,0.003812531349274839,29,294.0,1,1.0,0.12244897959183673,0.2
242,36,0.2,0.08471992390823671,29,294.0,0,1.0,0.12244897959183673,0.2
243,36,0.2,0.03299118769870257,29,294.0,0,1.0,0.12244897959183673,0.2
244,36,0.2,0.05964922661462865,29,294.0,0,1.0,0.12244897959183673,0.2
245,36,0.2,0.010754840164383023,29,294.0,0,1.0,0.12244897959183673,0.2
246,36,0.2,0.008919822496370022,29,294.0,0,1.0,0.12244897959183673,0.2
247,36,0.2,0.061555693158425795,29,294.0,0,1.0,0.12244897959183673,0.2
248,36,0.2,0.05817206454698787,29,294.0,0,1.0,0.12244897959183673,0.2
249,36,0.2,0.04964068863980531,29,294.0,0,1.0,0.12244897959183673,0.2
250,36,0.2,0.036056370279031524,29,294.0,0,1.0,0.12244897959183673,0.2
251,36,0.2,0.04231508905823461,29,294.0,0,1.0,0.12244897959183673,0.2
252,36,0.2,0.06832801429816474,29,294.0,0,1.0,0.12244897959183673,0.2
253,36,0.2,0.04739730901949035,29,294.0,0,1.0,0.12244897959183673,0.2
254,36,0.2,0.03472121534862721,29,294.0,0,1.0,0.12244897959183673,0.2
255,36,0.2,0.008426208047048411,29,294.0,0,1.0,0.12244897959183673,0.2
256,36,0.2,0.05860338615612315,29,294.0,0,1.0,0.12244897959183673,0.2
257,36,0.2,0.004596992825549512,29,294.0,0,1.0,0.12244897959183673,0.2
258,36,0.2,0.010834640361840647,29,294.0,0,1.0,0.12244897959183673,0.2
259,36,0.2,0.045233568222058484,29,294.0,0,1.0,0.12244897959183673,0.2
260,36,0.2,0.037607045567064123,29,294.0,0,1.0,0.12244897959183673,0.2
261,36,0.2,0.037337623161271954,29,294.0,0,1.0,0.12244897959183673,0.2
262,36,0.2,0.07060831018435854,29,294.0,0,1.0,0.12244897959183673,0.2
263,36,0.2,0.06163425056683669,29,294.0,0,1.0,0.12244897959183673,0.2
264,36,0.2,0.026656375027731216,29,294.0,0,1.0,0.12244897959183673,0.2
265,36,0.2,0.07868507973373681,29,294.0,0,1.0,0.12244897959183673,0.2
266,36,0.2,0.05089940235054735,29,294.0,0,1.0,0.12244897959183673,0.2
267,36,0.2,0.0026742880667588176,29,294.0,1,1.0,0.12244897959183673,0.2
268,36,0.2,0.0002706276549120923,29,294.0,0,1.0,0.12244897959183673,0.2
269,36,0.2,0.06766020252164648,29,294.0,0,1.0,0.12244897959183673,0.2
270,36,0.2,0.04957633728761404,29,294.0,0,1.0,0.12244897959183673,0.2
271,36,0.2,0.03346615939251585,29,294.0,0,1.0,0.12244897959183673,0.2
272,36,0.2,0.008170343354154092,29,294.0,0,1.0,0.12244897959183673,0.2
273,36,0.2,0.042177240543140926,29,294.0,0,1.0,0.12244897959183673,0.2
274,36,0.2,0.022900681905504983,29,294.0,0,1.0,0.12244897959183673,0.2
275,36,0.2,0.03115928455552941,29,294.0,0,1.0,0.12244897959183673,0.2
276,36,0.2,0.052026966853588125,29,294.0,0,1.0,0.12244897959183673,0.2
277,36,0.2,0.03693660600797069,29,294.0,0,1.0,0.12244897959183673,0.2
278,36,0.2,0.06832348960930823,29,294.0,0,1.0,0.12244897959183673,0.2
279,36,0.2,0.03715233803666404,29,294.0,0,1.0,0.12244897959183673,0.2
280,36,0.2,0.04243512908114275,29,294.0,0,1.0,0.12244897959183673,0.2
281,36,0.2,0.10473159907829566,29,294.0,0,1.0,0.12244897959183673,0.2
282,36,0.2,0.049804770582931396,29,294.0,0,1.0,0.12244897959183673,0.2
283,36,0.2,0.003826847072223194,29,294.0,0,1.0,0.12244897959183673,0.2
284,36,0.2,0.0625513186717605,29,294.0,0,1.0,0.12244897959183673,0.2
285,36,0.2,0.05330201893202691,29,294.0,0,1.0,0.12244897959183673,0.2
286,36,0.2,0.033912303805908456,29,294.0,0,1.0,0.12244897959183673,0.2
287,36,0.2,0.010555467856077028,29,294.0,0,1.0,0.12244897959183673,0.2
288,36,0.2,0.0020860558621466074,29,294.0,1,1.0,0.12244897959183673,0.2
289,36,0.2,0.012144234089487255,29,294.0,0,1.0,0.12244897959183673,0.2
290,36,0.2,0.002608027121336426,29,294.0,1,1.0,0.12244897959183673,0.2
291,36,0.2,0.03994122544090023,29,294.0,0,1.0,0.12244897959183673,0.2
292,36,0.2,0.04414006069387638,29,294.0,0,1.0,0.12244897959183673,0.2
293,36,0.2,0.02562016542850626,29,294.0,0,1.0,0.12244897959183673,0.2
294,36,0.2,0.03851227018270986,29,294.0,0,1.0,0.12244897959183673,0.2
295,36,0.2,0.0046705867060845285,29,294.0,0,1.0,0.12244897959183673,0.2
296,36,0.2,0.04092819853501026,29,294.0,0,1.0,0.12244897959183673,0.2
297,36,0.2,0.032158447768977666,29,294.0,0,1.0,0.12244897959183673,0.2
298,36,0.2,0.032347861291785296,29,294.0,0,1.0,0.12244897959183673,0.2
299,36,0.2,0.07165583254685157,29,294.0,0,1.0,0.12244897959183673,0.2
300,36,0.30000000000000004,0.055239349317723646,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
301,36,0.30000000000000004,0.025787298512917334,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
302,36,0.30000000000000004,0.052325607225873316,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
303,36,0.30000000000000004,0.043734619929823304,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
304,36,0.30000000000000004,0.0040753458583667745,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
305,36,0.30000000000000004,0.012944008000864565,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
306,36,0.30000000000000004,0.04109558988380499,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
307,36,0.30000000000000004,0.08036942771802003,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
308,36,0.30000000000000004,0.04860674856143518,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
309,36,0.30000000000000004,0.0019671265171020413,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
310,36,0.30000000000000004,0.06207786107369184,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
311,36,0.30000000000000004,0.029411619226817953,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
312,36,0.30000000000000004,0.047494642399779546,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
313,36,0.30000000000000004,0.05296012746501588,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
314,36,0.30000000000000004,0.038908560893443134,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
315,36,0.30000000000000004,0.07090678299767478,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
316,36,0.30000000000000004,0.04954622348596413,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
317,36,0.30000000000000004,0.003109403061940741,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
318,36,0.30000000000000004,0.02349355848506124,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
319,36,0.30000000000000004,0.04922703689983987,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
320,36,0.30000000000000004,0.0011242413994186073,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
321,36,0.30000000000000004,0.06651209482603257,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
322,36,0.30000000000000004,0.02326294932268136,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
