,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart
4053,72,0.7000000000000001,0.00962388788690316,22,294.0,0,1.0
4054,72,0.7000000000000001,0.003161717177018908,22,294.0,1,1.0
4055,72,0.7000000000000001,0.037786034017532,22,294.0,0,1.0
4056,72,0.7000000000000001,0.0011268722859821279,22,294.0,1,1.0
4057,72,0.7000000000000001,0.03615870753327832,22,294.0,0,1.0
4058,72,0.7000000000000001,0.005897784228932529,22,294.0,1,1.0
4059,72,0.7000000000000001,0.005154738689351096,22,294.0,1,1.0
4060,72,0.7000000000000001,0.060089314723122844,22,294.0,0,1.0
4061,72,0.7000000000000001,0.005947021797267499,22,294.0,1,1.0
4062,72,0.7000000000000001,0.05319139038307266,22,294.0,0,1.0
4063,72,0.7000000000000001,0.012539406145210874,22,294.0,0,1.0
4064,72,0.7000000000000001,0.002607213156611804,22,294.0,1,1.0
4065,72,0.7000000000000001,0.06122822598182784,22,294.0,0,1.0
4066,72,0.7000000000000001,0.031641933843452624,22,294.0,0,1.0
4067,72,0.7000000000000001,0.0828756348760368,22,294.0,0,1.0
4068,72,0.7000000000000001,0.05049029769040825,22,294.0,0,1.0
4069,72,0.7000000000000001,0.05481269240160458,22,294.0,0,1.0
4070,72,0.7000000000000001,0.008653956109424044,22,294.0,1,1.0
4071,72,0.7000000000000001,0.07006699972744956,22,294.0,0,1.0
4072,72,0.7000000000000001,0.05119959626860898,22,294.0,0,1.0
4073,72,0.7000000000000001,0.04721426622230376,22,294.0,0,1.0
4074,72,0.7000000000000001,0.008057767410133615,22,294.0,0,1.0
4075,72,0.7000000000000001,0.0014222976716276037,22,294.0,1,1.0
4076,72,0.7000000000000001,0.003319136257420169,22,294.0,1,1.0
4077,72,0.7000000000000001,0.004544641514233144,22,294.0,1,1.0
4078,72,0.7000000000000001,0.01380114939224153,22,294.0,1,1.0
4079,72,0.7000000000000001,0.001332942708474505,22,294.0,1,1.0
4080,72,0.7000000000000001,0.006132532306136584,22,294.0,1,1.0
4081,72,0.7000000000000001,0.06868642131526312,22,294.0,0,1.0
4082,72,0.7000000000000001,0.010343248482714479,22,294.0,1,1.0
4083,72,0.7000000000000001,0.05372961899924675,22,294.0,0,1.0
4084,72,0.7000000000000001,0.003074506099747326,22,294.0,1,1.0
4085,72,0.7000000000000001,0.0228864910442379,22,294.0,0,1.0
4086,72,0.7000000000000001,0.002585967587837107,22,294.0,1,1.0
4087,72,0.7000000000000001,0.06684787622196445,22,294.0,0,1.0
4088,72,0.7000000000000001,0.09557783321734428,22,294.0,0,1.0
4089,72,0.7000000000000001,0.018219843780790584,22,294.0,0,1.0
4090,72,0.7000000000000001,0.005545388825750008,22,294.0,1,1.0
4091,72,0.7000000000000001,0.08409209266183235,22,294.0,0,1.0
4092,72,0.7000000000000001,0.031170685657972208,22,294.0,0,1.0
4093,72,0.7000000000000001,0.03166522534921071,22,294.0,0,1.0
4094,72,0.7000000000000001,0.04207981663008553,22,294.0,0,1.0
4095,72,0.7000000000000001,0.001685490813025825,22,294.0,1,1.0
4096,72,0.7000000000000001,0.12152594557252852,22,294.0,0,1.0
4097,72,0.7000000000000001,0.0036972393534138726,22,294.0,1,1.0
4098,72,0.7000000000000001,0.08825999647874092,22,294.0,0,1.0
4099,72,0.7000000000000001,0.026446734261220822,22,294.0,0,1.0
4100,72,0.8,0.003936385960495281,14,294.0,1,1.0
4101,72,0.8,0.0052728552959102615,14,294.0,1,1.0
4102,72,0.8,0.01674022997384822,14,294.0,0,1.0
4103,72,0.8,0.07613751885721001,14,294.0,0,1.0
4104,72,0.8,0.01824916139716523,14,294.0,0,1.0
4105,72,0.8,0.0005915456808391062,14,294.0,0,1.0
4106,72,0.8,0.07337502477988381,14,294.0,0,1.0
4107,72,0.8,0.0074942178624066436,14,294.0,1,1.0
4108,72,0.8,0.0071944710870729955,14,294.0,1,1.0
4109,72,0.8,0.007960565564662708,14,294.0,1,1.0
4110,72,0.8,0.10587233817798436,14,294.0,0,1.0
4111,72,0.8,0.007211937607969204,14,294.0,0,1.0
4112,72,0.8,0.09156241003873941,14,294.0,0,1.0
4113,72,0.8,0.0033499177026323212,14,294.0,1,1.0
4114,72,0.8,0.006089747103450227,14,294.0,0,1.0
4115,72,0.8,0.003836737302135823,14,294.0,0,1.0
4116,72,0.8,0.002241141676439601,14,294.0,1,1.0
4117,72,0.8,0.0016691265683143885,14,294.0,1,1.0
4118,72,0.8,0.022799203192618578,14,294.0,0,1.0
4119,72,0.8,0.004186554673591553,14,294.0,1,1.0
4120,72,0.8,0.025283043728956983,14,294.0,0,1.0
4121,72,0.8,0.0691096080371329,14,294.0,0,1.0
4122,72,0.8,0.03152108118728997,14,294.0,0,1.0
4123,72,0.8,0.05224127540666851,14,294.0,0,1.0
4124,72,0.8,0.05681980833404193,14,294.0,0,1.0
4125,72,0.8,0.0064374371352727555,14,294.0,1,1.0
4126,72,0.8,0.0036074781008607892,14,294.0,1,1.0
4127,72,0.8,0.07242490520123893,14,294.0,0,1.0
4128,72,0.8,0.004857119690430151,14,294.0,1,1.0
4129,72,0.8,0.005177297538062536,14,294.0,1,1.0
4130,72,0.8,0.0655072802912954,14,294.0,0,1.0
4131,72,0.8,0.0055242063940275365,14,294.0,1,1.0
4132,72,0.8,0.015991080441514288,14,294.0,0,1.0
4133,72,0.8,0.01615261289059114,14,294.0,1,1.0
4134,72,0.8,0.008277825040679199,14,294.0,1,1.0
4135,72,0.8,0.004876080799283533,14,294.0,1,1.0
4136,72,0.8,0.0030875725235593454,14,294.0,1,1.0
4137,72,0.8,0.006901774456948118,14,294.0,1,1.0
4138,72,0.8,0.0006133977999350226,14,294.0,1,1.0
4139,72,0.8,0.06791482171754659,14,294.0,0,1.0
4140,72,0.8,0.0929634735690664,14,294.0,0,1.0
4141,72,0.8,0.06988786909753436,14,294.0,0,1.0
4142,72,0.8,0.0034640950335118326,14,294.0,1,1.0
4143,72,0.8,0.005466012120777908,14,294.0,1,1.0
4144,72,0.8,0.002415495413928742,14,294.0,1,1.0
4145,72,0.8,0.001417753576090225,14,294.0,1,1.0
4146,72,0.8,0.02416625674973502,14,294.0,0,1.0
4147,72,0.8,0.00856556183374127,14,294.0,0,1.0
4148,72,0.8,0.0588165226157058,14,294.0,0,1.0
4149,72,0.8,0.0018196086561392266,14,294.0,1,1.0
4150,72,0.8,0.002540130529541884,14,294.0,1,1.0
4151,72,0.8,0.00041521903228775026,14,294.0,1,1.0
4152,72,0.8,0.017351723475397096,14,294.0,1,1.0
4153,72,0.8,0.01536505572289451,14,294.0,0,1.0
4154,72,0.8,0.011816156366159847,14,294.0,0,1.0
4155,72,0.8,0.003160414181249599,14,294.0,1,1.0
4156,72,0.8,0.01754909042225855,14,294.0,0,1.0
4157,72,0.8,0.02201807060590441,14,294.0,0,1.0
4158,72,0.8,0.01618054107385075,14,294.0,0,1.0
4159,72,0.8,0.015214355227960608,14,294.0,1,1.0
4160,72,0.8,0.05514446803741402,14,294.0,0,1.0
4161,72,0.8,0.003984917971440516,14,294.0,1,1.0
4162,72,0.8,0.04365969642981041,14,294.0,0,1.0
4163,72,0.8,0.0003294578710563989,14,294.0,0,1.0
4164,72,0.8,0.08884123947474948,14,294.0,0,1.0
4165,72,0.8,0.005036060179304164,14,294.0,1,1.0
4166,72,0.8,0.0061858846449040494,14,294.0,1,1.0
4167,72,0.8,0.0023815826324773415,14,294.0,1,1.0
4168,72,0.8,0.07315487884050123,14,294.0,0,1.0
4169,72,0.8,0.01399506089157676,14,294.0,0,1.0
4170,72,0.8,0.0031767379137465357,14,294.0,0,1.0
4171,72,0.8,0.0037401683326215296,14,294.0,1,1.0
4172,72,0.8,0.007071190997015364,14,294.0,1,1.0
4173,72,0.8,0.01695198586997601,14,294.0,0,1.0
4174,72,0.8,0.06095422174246823,14,294.0,0,1.0
4175,72,0.8,0.05295072319793703,14,294.0,0,1.0
4176,72,0.8,0.0062621462133432,14,294.0,1,1.0
4177,72,0.8,0.04480232107342308,14,294.0,0,1.0
4178,72,0.8,0.056576960211471655,14,294.0,0,1.0
4179,72,0.8,0.0027028473761709637,14,294.0,1,1.0
4180,72,0.8,0.04787113511197272,14,294.0,0,1.0
4181,72,0.8,0.005364141129348354,14,294.0,1,1.0
4182,72,0.8,0.006557923844630692,14,294.0,1,1.0
4183,72,0.8,0.07922530599117025,14,294.0,0,1.0
4184,72,0.8,0.0025095178429541676,14,294.0,1,1.0
4185,72,0.8,0.008244133469659104,14,294.0,0,1.0
4186,72,0.8,0.08557931255910245,14,294.0,0,1.0
4187,72,0.8,0.003630502883077591,14,294.0,1,1.0
4188,72,0.8,0.02772175764978821,14,294.0,0,1.0
4189,72,0.8,0.0017382403525364187,14,294.0,1,1.0
4190,72,0.8,0.033136413953923555,14,294.0,0,1.0
4191,72,0.8,0.046498011840805376,14,294.0,0,1.0
4192,72,0.8,0.01963047592036221,14,294.0,0,1.0
4193,72,0.8,0.048389677905683354,14,294.0,0,1.0
4194,72,0.8,0.034427610394660885,14,294.0,0,1.0
4195,72,0.8,0.006694206383258128,14,294.0,1,1.0
4196,72,0.8,0.0034360474270316577,14,294.0,1,1.0
4197,72,0.8,0.060328628039213295,14,294.0,0,1.0
4198,72,0.8,0.007665086591849862,14,294.0,1,1.0
4199,72,0.8,0.06942358727122466,14,294.0,0,1.0
4200,72,0.9,0.0038624997197959643,7,294.0,1,1.0
4201,72,0.9,0.005823648556532668,7,294.0,1,1.0
4202,72,0.9,0.005813275686404273,7,294.0,1,1.0
4203,72,0.9,0.003106404752695552,7,294.0,1,1.0
4204,72,0.9,0.06609186266640402,7,294.0,0,1.0
4205,72,0.9,0.004858331342717348,7,294.0,1,1.0
4206,72,0.9,0.004102105422718744,7,294.0,1,1.0
4207,72,0.9,0.003853083871261015,7,294.0,1,1.0
4208,72,0.9,0.00541952542556301,7,294.0,1,1.0
4209,72,0.9,0.05796509397859251,7,294.0,0,1.0
4210,72,0.9,0.010384607946629987,7,294.0,1,1.0
4211,72,0.9,0.00010693146449161639,7,294.0,1,1.0
4212,72,0.9,0.06949477548051725,7,294.0,0,1.0
4213,72,0.9,0.03957972084335917,7,294.0,0,1.0
4214,72,0.9,0.004178248917657168,7,294.0,1,1.0
4215,72,0.9,0.002437547114881644,7,294.0,1,1.0
4216,72,0.9,0.01019716726392661,7,294.0,0,1.0
4217,72,0.9,0.003426445153050739,7,294.0,1,1.0
4218,72,0.9,0.018770380201736908,7,294.0,0,1.0
4219,72,0.9,0.004489497774551293,7,294.0,1,1.0
4220,72,0.9,0.014981873711212013,7,294.0,0,1.0
4221,72,0.9,0.020848930589373954,7,294.0,0,1.0
4222,72,0.9,0.00629080211321803,7,294.0,1,1.0
4223,72,0.9,0.05702810362550548,7,294.0,0,1.0
4224,72,0.9,0.01384697750112776,7,294.0,0,1.0
4225,72,0.9,0.015351431958437661,7,294.0,0,1.0
4226,72,0.9,0.017946070821869914,7,294.0,1,1.0
4227,72,0.9,0.004012664071976785,7,294.0,1,1.0
4228,72,0.9,0.00088851239722465,7,294.0,1,1.0
4229,72,0.9,0.005847066479190172,7,294.0,0,1.0
4230,72,0.9,0.0022977904331004384,7,294.0,1,1.0
4231,72,0.9,0.003821251149676269,7,294.0,1,1.0
4232,72,0.9,4.295156012759649e-05,7,294.0,1,1.0
4233,72,0.9,0.031203202515834305,7,294.0,0,1.0
4234,72,0.9,0.0042250281791403055,7,294.0,1,1.0
4235,72,0.9,0.004893618624678714,7,294.0,1,1.0
4236,72,0.9,0.0036146121508748574,7,294.0,1,1.0
4237,72,0.9,0.027771767472155123,7,294.0,0,1.0
4238,72,0.9,0.0018986145968060975,7,294.0,1,1.0
4239,72,0.9,0.01887199423200575,7,294.0,0,1.0
4240,72,0.9,0.0031128952631077345,7,294.0,1,1.0
4241,72,0.9,0.0026114493606594347,7,294.0,1,1.0
4242,72,0.9,0.0016095572092940102,7,294.0,1,1.0
4243,72,0.9,0.007822880291847967,7,294.0,1,1.0
4244,72,0.9,0.004165347657984153,7,294.0,1,1.0
4245,72,0.9,0.0033245647777145892,7,294.0,1,1.0
4246,72,0.9,0.0026981428038148625,7,294.0,1,1.0
4247,72,0.9,0.005975596262077304,7,294.0,0,1.0
4248,72,0.9,0.060781517493240345,7,294.0,0,1.0
4249,72,0.9,0.05141663810799499,7,294.0,0,1.0
4250,72,0.9,0.00819694308056959,7,294.0,1,1.0
4251,72,0.9,0.007826602345452294,7,294.0,1,1.0
4252,72,0.9,0.003283411281906623,7,294.0,1,1.0
4253,72,0.9,0.0020436778455888704,7,294.0,1,1.0
4254,72,0.9,0.001395697040499827,7,294.0,1,1.0
4255,72,0.9,0.004005043564603072,7,294.0,1,1.0
4256,72,0.9,0.0027218093020675016,7,294.0,1,1.0
4257,72,0.9,0.0020909404454496072,7,294.0,1,1.0
4258,72,0.9,0.005535918550352792,7,294.0,1,1.0
4259,72,0.9,0.0022484932986494566,7,294.0,1,1.0
4260,72,0.9,0.002846439649477811,7,294.0,1,1.0
4261,72,0.9,0.00446725524283334,7,294.0,1,1.0
4262,72,0.9,0.0033289569159516696,7,294.0,1,1.0
4263,72,0.9,0.054374092437037835,7,294.0,0,1.0
4264,72,0.9,0.06759888916586701,7,294.0,0,1.0
4265,72,0.9,0.004810960313376439,7,294.0,1,1.0
4266,72,0.9,0.011494960168391771,7,294.0,0,1.0
4267,72,0.9,0.07744583056606821,7,294.0,0,1.0
4268,72,0.9,0.0007867650571943274,7,294.0,1,1.0
4269,72,0.9,0.006810409050882343,7,294.0,1,1.0
4270,72,0.9,0.0047568827952237935,7,294.0,1,1.0
4271,72,0.9,0.00404887156491468,7,294.0,1,1.0
4272,72,0.9,0.04955367889952508,7,294.0,0,1.0
4273,72,0.9,0.005490358767107045,7,294.0,1,1.0
4274,72,0.9,0.003218225400368868,7,294.0,1,1.0
4275,72,0.9,2.0521995863942433e-05,7,294.0,1,1.0
4276,72,0.9,0.003193405448941977,7,294.0,1,1.0
4277,72,0.9,0.00214467744155597,7,294.0,1,1.0
4278,72,0.9,0.009747632503043141,7,294.0,1,1.0
4279,72,0.9,0.004720762288120933,7,294.0,1,1.0
4280,72,0.9,0.0020030356267561056,7,294.0,1,1.0
4281,72,0.9,0.005314142460169591,7,294.0,1,1.0
4282,72,0.9,0.0019118201902701693,7,294.0,1,1.0
4283,72,0.9,0.07005025517119318,7,294.0,0,1.0
4284,72,0.9,0.0037776433567358325,7,294.0,1,1.0
4285,72,0.9,0.015253085640475922,7,294.0,0,1.0
4286,72,0.9,0.007860966833418442,7,294.0,0,1.0
4287,72,0.9,0.006455415618093124,7,294.0,1,1.0
4288,72,0.9,0.004861317565572565,7,294.0,1,1.0
4289,72,0.9,0.005550708446892649,7,294.0,1,1.0
4290,72,0.9,0.0020299082562268977,7,294.0,1,1.0
4291,72,0.9,0.0016971242940518327,7,294.0,1,1.0
4292,72,0.9,0.0029072915287035594,7,294.0,1,1.0
4293,72,0.9,0.00395276785167456,7,294.0,1,1.0
4294,72,0.9,0.0024033072660002153,7,294.0,1,1.0
4295,72,0.9,0.001660966349518317,7,294.0,1,1.0
4296,72,0.9,0.0035841312580734697,7,294.0,1,1.0
4297,72,0.9,0.0036971753402248453,7,294.0,1,1.0
4298,72,0.9,0.03312994712291431,7,294.0,0,1.0
4299,72,0.9,0.0036572246395264185,7,294.0,1,1.0
4300,72,1.0,0.0033115245505000723,0,294.0,1,1.0
4301,72,1.0,0.005915359362818673,0,294.0,1,1.0
4302,72,1.0,1.2320492199457966e-05,0,294.0,1,1.0
4303,72,1.0,0.0015500720479338093,0,294.0,1,1.0
4304,72,1.0,0.004081527307484345,0,294.0,1,1.0
4305,72,1.0,0.004801730624442946,0,294.0,1,1.0
4306,72,1.0,0.006020993570815619,0,294.0,1,1.0
4307,72,1.0,0.003951399513358572,0,294.0,1,1.0
4308,72,1.0,0.004034812840674751,0,294.0,1,1.0
4309,72,1.0,0.0027361197777462654,0,294.0,1,1.0
4310,72,1.0,0.0013731087793048546,0,294.0,1,1.0
4311,72,1.0,0.003589214840730187,0,294.0,1,1.0
4312,72,1.0,0.00467355127135935,0,294.0,1,1.0
4313,72,1.0,0.005456189014084262,0,294.0,1,1.0
4314,72,1.0,0.0036501675562562452,0,294.0,1,1.0
4315,72,1.0,0.0015518807473223206,0,294.0,1,1.0
4316,72,1.0,0.005239729351888156,0,294.0,1,1.0
4317,72,1.0,0.002748890652936292,0,294.0,1,1.0
4318,72,1.0,0.004443643704725442,0,294.0,1,1.0
4319,72,1.0,0.003070564542748927,0,294.0,1,1.0
4320,72,1.0,2.450817078450407e-05,0,294.0,1,1.0
4321,72,1.0,0.0030699407303766135,0,294.0,1,1.0
4322,72,1.0,0.0015333259016197809,0,294.0,1,1.0
4323,72,1.0,0.001443869502197298,0,294.0,1,1.0
4324,72,1.0,0.005361689087337446,0,294.0,1,1.0
4325,72,1.0,0.0033077097119176835,0,294.0,1,1.0
4326,72,1.0,0.00298453998471393,0,294.0,1,1.0
4327,72,1.0,0.0017834186988004708,0,294.0,1,1.0
4328,72,1.0,0.006025003297065956,0,294.0,1,1.0
4329,72,1.0,0.0032103663917208702,0,294.0,1,1.0
4330,72,1.0,0.0026022915898316623,0,294.0,1,1.0
4331,72,1.0,0.002037617040799744,0,294.0,1,1.0
4332,72,1.0,0.004794968316734621,0,294.0,1,1.0
4333,72,1.0,0.005849418515911253,0,294.0,1,1.0
4334,72,1.0,0.0030344249077892127,0,294.0,1,1.0
4335,72,1.0,0.004409297165754805,0,294.0,1,1.0
4336,72,1.0,0.002677664016429715,0,294.0,1,1.0
4337,72,1.0,0.0028101657185804763,0,294.0,1,1.0
4338,72,1.0,0.0033038511887500677,0,294.0,1,1.0
4339,72,1.0,0.004062495682253947,0,294.0,1,1.0
4340,72,1.0,0.002587608655705398,0,294.0,1,1.0
4341,72,1.0,0.0016493910923553456,0,294.0,1,1.0
4342,72,1.0,0.003599712999947796,0,294.0,1,1.0
4343,72,1.0,0.0031704881060293233,0,294.0,1,1.0
4344,72,1.0,0.002708517471804117,0,294.0,1,1.0
4345,72,1.0,0.0026572679712880687,0,294.0,1,1.0
4346,72,1.0,0.0036188925305679354,0,294.0,1,1.0
4347,72,1.0,0.0021940934457244377,0,294.0,1,1.0
4348,72,1.0,0.0036472199752491663,0,294.0,1,1.0
4349,72,1.0,0.0042036353492826695,0,294.0,1,1.0
4350,72,1.0,0.0008368683320964521,0,294.0,1,1.0
4351,72,1.0,0.004491032074830953,0,294.0,1,1.0
4352,72,1.0,0.007920600946746958,0,294.0,1,1.0
4353,72,1.0,0.0013395455775083998,0,294.0,1,1.0
4354,72,1.0,0.002380680583380229,0,294.0,1,1.0
4355,72,1.0,0.0018179703713521733,0,294.0,1,1.0
4356,72,1.0,0.002715770991944866,0,294.0,1,1.0
4357,72,1.0,0.0051752865644021095,0,294.0,1,1.0
4358,72,1.0,0.0028446755400944046,0,294.0,1,1.0
4359,72,1.0,0.0028217891094150793,0,294.0,1,1.0
4360,72,1.0,0.0019179433476458896,0,294.0,1,1.0
4361,72,1.0,0.003831754775158097,0,294.0,1,1.0
4362,72,1.0,0.0012409809633674995,0,294.0,1,1.0
4363,72,1.0,0.004989994194675551,0,294.0,1,1.0
4364,72,1.0,0.004835761167341607,0,294.0,1,1.0
4365,72,1.0,0.004121033404828334,0,294.0,1,1.0
4366,72,1.0,0.004766677809824399,0,294.0,1,1.0
4367,72,1.0,0.004522335590977644,0,294.0,1,1.0
4368,72,1.0,0.004109103703812539,0,294.0,1,1.0
4369,72,1.0,0.0037017478173871077,0,294.0,1,1.0
4370,72,1.0,0.005061546287784741,0,294.0,1,1.0
4371,72,1.0,0.003825123480222542,0,294.0,1,1.0
4372,72,1.0,0.0021793197555053934,0,294.0,1,1.0
4373,72,1.0,0.0036759558321105557,0,294.0,1,1.0
4374,72,1.0,0.0008658928049784242,0,294.0,1,1.0
4375,72,1.0,0.0008613743055328471,0,294.0,1,1.0
4376,72,1.0,0.0013679407233207208,0,294.0,1,1.0
4377,72,1.0,0.0007919307301368361,0,294.0,1,1.0
4378,72,1.0,0.0015949715990039026,0,294.0,1,1.0
4379,72,1.0,0.002570446013908989,0,294.0,1,1.0
4380,72,1.0,0.002442783074815935,0,294.0,1,1.0
4381,72,1.0,0.0020932695115369604,0,294.0,1,1.0
4382,72,1.0,0.002697433867139387,0,294.0,1,1.0
4383,72,1.0,0.0017943632815149158,0,294.0,1,1.0
4384,72,1.0,0.0037151112001317377,0,294.0,1,1.0
4385,72,1.0,0.0036109917674897463,0,294.0,1,1.0
4386,72,1.0,0.005107246948185096,0,294.0,1,1.0
4387,72,1.0,0.0014439812097035987,0,294.0,1,1.0
4388,72,1.0,0.004518593872435611,0,294.0,1,1.0
4389,72,1.0,0.0018659346610702399,0,294.0,1,1.0
4390,72,1.0,0.003247837019650618,0,294.0,1,1.0
4391,72,1.0,0.002525807461909696,0,294.0,1,1.0
4392,72,1.0,0.0034031172827280742,0,294.0,1,1.0
4393,72,1.0,0.0021166945475740995,0,294.0,1,1.0
4394,72,1.0,0.0026746080322117838,0,294.0,1,1.0
4395,72,1.0,0.003181883766133292,0,294.0,1,1.0
4396,72,1.0,0.0028799180593582774,0,294.0,1,1.0
4397,72,1.0,0.0029139966591825717,0,294.0,1,1.0
4398,72,1.0,0.0037252922122094634,0,294.0,1,1.0
4399,72,1.0,0.006515781496680917,0,294.0,1,1.0
4400,84,0.0,0.07386772154587717,84,294.0,0,1.0
4401,84,0.0,0.047706822057711484,84,294.0,0,1.0
4402,84,0.0,0.06208930272408686,84,294.0,0,1.0
4403,84,0.0,0.0639745477812369,84,294.0,0,1.0
4404,84,0.0,0.08178041211342801,84,294.0,0,1.0
4405,84,0.0,0.018131534972240626,84,294.0,0,1.0
4406,84,0.0,0.09115713150698179,84,294.0,0,1.0
4407,84,0.0,0.08517102623125228,84,294.0,0,1.0
4408,84,0.0,0.11863120567255281,84,294.0,0,1.0
4409,84,0.0,0.17105651176687175,84,294.0,0,1.0
4410,84,0.0,0.04094548450312041,84,294.0,0,1.0
4411,84,0.0,0.06494865445228148,84,294.0,0,1.0
4412,84,0.0,0.16447209904780147,84,294.0,0,1.0
4413,84,0.0,0.12343424014763948,84,294.0,0,1.0
4414,84,0.0,0.05942830887515038,84,294.0,0,1.0
4415,84,0.0,0.1383296089907654,84,294.0,0,1.0
4416,84,0.0,0.06253482639763719,84,294.0,0,1.0
4417,84,0.0,0.07892205913468098,84,294.0,0,1.0
4418,84,0.0,0.10335362529301095,84,294.0,0,1.0
4419,84,0.0,0.08368557787018105,84,294.0,0,1.0
4420,84,0.0,0.07982209328073764,84,294.0,0,1.0
4421,84,0.0,0.16746481935362945,84,294.0,0,1.0
4422,84,0.0,0.12716549370472607,84,294.0,0,1.0
4423,84,0.0,0.10675071896994037,84,294.0,0,1.0
4424,84,0.0,0.054624745475666425,84,294.0,0,1.0
4425,84,0.0,0.0763379836149577,84,294.0,0,1.0
4426,84,0.0,0.09357308259415653,84,294.0,0,1.0
4427,84,0.0,0.14072636560323726,84,294.0,0,1.0
4428,84,0.0,0.035122125410096516,84,294.0,0,1.0
4429,84,0.0,0.0784588014786437,84,294.0,0,1.0
4430,84,0.0,0.1468916860071373,84,294.0,0,1.0
4431,84,0.0,0.13900952107256703,84,294.0,0,1.0
4432,84,0.0,0.14175072665680954,84,294.0,0,1.0
4433,84,0.0,0.03155440416247868,84,294.0,0,1.0
4434,84,0.0,0.11139878422462113,84,294.0,0,1.0
4435,84,0.0,0.04901734809966163,84,294.0,0,1.0
4436,84,0.0,0.1069375056659313,84,294.0,0,1.0
4437,84,0.0,0.11051542326072195,84,294.0,0,1.0
4438,84,0.0,0.06760008011780427,84,294.0,0,1.0
4439,84,0.0,0.05314974891659818,84,294.0,0,1.0
4440,84,0.0,0.10001223657384883,84,294.0,0,1.0
4441,84,0.0,0.07239594307518582,84,294.0,0,1.0
4442,84,0.0,0.09261437741631984,84,294.0,0,1.0
4443,84,0.0,0.1118213031934514,84,294.0,0,1.0
4444,84,0.0,0.08933220576026146,84,294.0,0,1.0
4445,84,0.0,0.0006049289337177743,84,294.0,0,1.0
4446,84,0.0,0.09986565847702533,84,294.0,0,1.0
4447,84,0.0,0.11070247190225924,84,294.0,0,1.0
4448,84,0.0,0.11297185356981498,84,294.0,0,1.0
4449,84,0.0,0.03585918097267704,84,294.0,0,1.0
4450,84,0.0,0.08226011475205686,84,294.0,0,1.0
4451,84,0.0,0.09721275147313668,84,294.0,0,1.0
4452,84,0.0,0.1813404908866989,84,294.0,0,1.0
4453,84,0.0,0.13945898913889276,84,294.0,0,1.0
4454,84,0.0,0.07474454792973984,84,294.0,0,1.0
4455,84,0.0,0.09853166896717391,84,294.0,0,1.0
4456,84,0.0,0.05648902790441035,84,294.0,0,1.0
4457,84,0.0,0.08101944967888541,84,294.0,0,1.0
4458,84,0.0,0.0839442795286115,84,294.0,0,1.0
4459,84,0.0,0.03034008750672479,84,294.0,0,1.0
4460,84,0.0,0.026198163327333712,84,294.0,0,1.0
4461,84,0.0,0.09354323253433694,84,294.0,0,1.0
4462,84,0.0,0.11597961368282772,84,294.0,0,1.0
4463,84,0.0,0.11070485101898975,84,294.0,0,1.0
4464,84,0.0,0.0738853015621388,84,294.0,0,1.0
4465,84,0.0,0.045460236437689816,84,294.0,0,1.0
4466,84,0.0,0.10069638486397647,84,294.0,0,1.0
4467,84,0.0,0.11169814136681921,84,294.0,0,1.0
4468,84,0.0,0.09229214378973882,84,294.0,0,1.0
4469,84,0.0,0.11789378768993142,84,294.0,0,1.0
4470,84,0.0,0.04028041441408525,84,294.0,0,1.0
4471,84,0.0,0.08326980507078019,84,294.0,0,1.0
4472,84,0.0,0.16284071078685136,84,294.0,0,1.0
4473,84,0.0,0.10473095230415908,84,294.0,0,1.0
4474,84,0.0,0.08371449240498319,84,294.0,0,1.0
4475,84,0.0,0.13992185110797717,84,294.0,0,1.0
4476,84,0.0,0.09130535395919415,84,294.0,0,1.0
4477,84,0.0,0.10356876212508292,84,294.0,0,1.0
4478,84,0.0,0.08432005907091533,84,294.0,0,1.0
4479,84,0.0,0.10938876828178368,84,294.0,0,1.0
4480,84,0.0,0.03660706885460563,84,294.0,0,1.0
4481,84,0.0,0.15695278474332053,84,294.0,0,1.0
4482,84,0.0,0.12484913821874932,84,294.0,0,1.0
4483,84,0.0,0.20522704218215748,84,294.0,0,1.0
4484,84,0.0,0.1251657963180831,84,294.0,0,1.0
4485,84,0.0,0.04727598313885217,84,294.0,0,1.0
4486,84,0.0,0.025058058425937446,84,294.0,0,1.0
4487,84,0.0,0.0779872007756337,84,294.0,0,1.0
4488,84,0.0,0.08184876223174209,84,294.0,0,1.0
4489,84,0.0,0.1266686425096355,84,294.0,0,1.0
4490,84,0.0,0.11046691154523858,84,294.0,0,1.0
4491,84,0.0,0.10152360378198666,84,294.0,0,1.0
4492,84,0.0,0.052035891590334504,84,294.0,0,1.0
4493,84,0.0,0.10594548337541432,84,294.0,0,1.0
4494,84,0.0,0.08848770706675313,84,294.0,0,1.0
4495,84,0.0,0.03334191683157428,84,294.0,0,1.0
4496,84,0.0,0.09181886104442638,84,294.0,0,1.0
4497,84,0.0,0.11101691536808345,84,294.0,0,1.0
4498,84,0.0,0.05467770744206868,84,294.0,0,1.0
4499,84,0.0,0.04782112942772199,84,294.0,0,1.0
4500,84,0.1,0.09874130608250231,76,294.0,0,1.0
4501,84,0.1,0.08767165554462691,76,294.0,0,1.0
4502,84,0.1,0.06667196448231782,76,294.0,0,1.0
4503,84,0.1,0.10419312083133475,76,294.0,0,1.0
4504,84,0.1,0.0442933196309242,76,294.0,0,1.0
4505,84,0.1,0.03738812696972879,76,294.0,0,1.0
