,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
122,36,0.1,0.0,32,294.0,0,1.0,0.12244897959183673,0.1
123,36,0.1,0.004685041984323707,32,294.0,0,1.0,0.12244897959183673,0.1
124,36,0.1,0.01547058387443423,32,294.0,0,1.0,0.12244897959183673,0.1
125,36,0.1,0.014093721746189086,32,294.0,0,1.0,0.12244897959183673,0.1
126,36,0.1,0.01766028389979435,32,294.0,0,1.0,0.12244897959183673,0.1
127,36,0.1,0.05092921322851118,32,294.0,0,1.0,0.12244897959183673,0.1
128,36,0.1,0.017174155392010892,32,294.0,0,1.0,0.12244897959183673,0.1
129,36,0.1,0.05938313837821868,32,294.0,0,1.0,0.12244897959183673,0.1
130,36,0.1,0.022479439109221677,32,294.0,0,1.0,0.12244897959183673,0.1
131,36,0.1,0.02194250845435436,32,294.0,0,1.0,0.12244897959183673,0.1
132,36,0.1,0.008959958306582583,32,294.0,0,1.0,0.12244897959183673,0.1
133,36,0.1,0.01748167019014879,32,294.0,0,1.0,0.12244897959183673,0.1
134,36,0.1,0.022965776952156652,32,294.0,0,1.0,0.12244897959183673,0.1
135,36,0.1,0.010888297699661709,32,294.0,0,1.0,0.12244897959183673,0.1
136,36,0.1,0.026147981659277064,32,294.0,0,1.0,0.12244897959183673,0.1
137,36,0.1,0.002775475236910352,32,294.0,0,1.0,0.12244897959183673,0.1
138,36,0.1,0.013158865381286189,32,294.0,0,1.0,0.12244897959183673,0.1
139,36,0.1,0.025973620017212873,32,294.0,0,1.0,0.12244897959183673,0.1
140,36,0.1,0.034078516063460934,32,294.0,0,1.0,0.12244897959183673,0.1
141,36,0.1,0.016227746653417363,32,294.0,0,1.0,0.12244897959183673,0.1
142,36,0.1,0.024803841489903056,32,294.0,0,1.0,0.12244897959183673,0.1
143,36,0.1,0.03105461356485628,32,294.0,0,1.0,0.12244897959183673,0.1
144,36,0.1,0.01585342710021334,32,294.0,0,1.0,0.12244897959183673,0.1
145,36,0.1,0.005191899440281755,32,294.0,0,1.0,0.12244897959183673,0.1
146,36,0.1,0.0003701122002423285,32,294.0,0,1.0,0.12244897959183673,0.1
147,36,0.1,0.01871898969372099,32,294.0,0,1.0,0.12244897959183673,0.1
148,36,0.1,0.013812329317699129,32,294.0,0,1.0,0.12244897959183673,0.1
149,36,0.1,0.00875646180020434,32,294.0,0,1.0,0.12244897959183673,0.1
150,36,0.1,0.011743091960206564,32,294.0,0,1.0,0.12244897959183673,0.1
151,36,0.1,0.00027029683007617766,32,294.0,0,1.0,0.12244897959183673,0.1
152,36,0.1,0.02010838014813998,32,294.0,0,1.0,0.12244897959183673,0.1
153,36,0.1,0.019928521828665863,32,294.0,0,1.0,0.12244897959183673,0.1
154,36,0.1,0.019187329798930175,32,294.0,0,1.0,0.12244897959183673,0.1
155,36,0.1,0.0077174658675910335,32,294.0,0,1.0,0.12244897959183673,0.1
156,36,0.1,0.026277939100639247,32,294.0,0,1.0,0.12244897959183673,0.1
157,36,0.1,0.04244812682480842,32,294.0,0,1.0,0.12244897959183673,0.1
158,36,0.1,0.031742384955224606,32,294.0,0,1.0,0.12244897959183673,0.1
159,36,0.1,0.003225970453137078,32,294.0,0,1.0,0.12244897959183673,0.1
160,36,0.1,0.025857377932566705,32,294.0,0,1.0,0.12244897959183673,0.1
161,36,0.1,0.03586678129814877,32,294.0,0,1.0,0.12244897959183673,0.1
162,36,0.1,0.02111472200489753,32,294.0,0,1.0,0.12244897959183673,0.1
163,36,0.1,0.01612295644787326,32,294.0,0,1.0,0.12244897959183673,0.1
164,36,0.1,0.004982015798596973,32,294.0,0,1.0,0.12244897959183673,0.1
165,36,0.1,0.005264561361989106,32,294.0,0,1.0,0.12244897959183673,0.1
166,36,0.1,0.0038136722669560863,32,294.0,0,1.0,0.12244897959183673,0.1
167,36,0.1,0.015590434000400638,32,294.0,0,1.0,0.12244897959183673,0.1
168,36,0.1,0.029113035497131096,32,294.0,0,1.0,0.12244897959183673,0.1
169,36,0.1,0.02402843856274492,32,294.0,0,1.0,0.12244897959183673,0.1
